source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000303-Sample-21	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM18	not available	Xenograft Tissue	run132	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Qmsp-5TDeJgPLNA5SGMo5DJvlQYwTkbbjqzaZtWw-E1cW~SrBjduJbx0U18qqop-Dvz511rh~3mCXkCbY1fn8J4pWDYcprjNoERUb4bkq~sK5XVb~FZU5PQSv~OKwJdyh8hoYDfbJFpc3AfquxGeBRrjknGTdpb~4P2Qj2X6Zzh0j8TgGBdhr9sMUloXaNLm8WWpDpi5WpV-~pnJ3n5CvYrVcPSigSehktGrpudnh4LsCEzq2SknOmD4vzPcM7mMVytpGlQtD5LdzAe-BPDRmnjtLWur7wdeqMpH8gsRMWwJ72Wv9njuTiKDS3xhQD3JbfDW4-3oHat6tPTyjtSCjA__	1	7	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM18	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-22	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM14	not available	Xenograft Tissue	run132	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Qmsp-5TDeJgPLNA5SGMo5DJvlQYwTkbbjqzaZtWw-E1cW~SrBjduJbx0U18qqop-Dvz511rh~3mCXkCbY1fn8J4pWDYcprjNoERUb4bkq~sK5XVb~FZU5PQSv~OKwJdyh8hoYDfbJFpc3AfquxGeBRrjknGTdpb~4P2Qj2X6Zzh0j8TgGBdhr9sMUloXaNLm8WWpDpi5WpV-~pnJ3n5CvYrVcPSigSehktGrpudnh4LsCEzq2SknOmD4vzPcM7mMVytpGlQtD5LdzAe-BPDRmnjtLWur7wdeqMpH8gsRMWwJ72Wv9njuTiKDS3xhQD3JbfDW4-3oHat6tPTyjtSCjA__	1	7	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM14	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-23	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM20	not available	Xenograft Tissue	run132	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Qmsp-5TDeJgPLNA5SGMo5DJvlQYwTkbbjqzaZtWw-E1cW~SrBjduJbx0U18qqop-Dvz511rh~3mCXkCbY1fn8J4pWDYcprjNoERUb4bkq~sK5XVb~FZU5PQSv~OKwJdyh8hoYDfbJFpc3AfquxGeBRrjknGTdpb~4P2Qj2X6Zzh0j8TgGBdhr9sMUloXaNLm8WWpDpi5WpV-~pnJ3n5CvYrVcPSigSehktGrpudnh4LsCEzq2SknOmD4vzPcM7mMVytpGlQtD5LdzAe-BPDRmnjtLWur7wdeqMpH8gsRMWwJ72Wv9njuTiKDS3xhQD3JbfDW4-3oHat6tPTyjtSCjA__	1	7	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM20	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-24	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run132	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f07.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Qmsp-5TDeJgPLNA5SGMo5DJvlQYwTkbbjqzaZtWw-E1cW~SrBjduJbx0U18qqop-Dvz511rh~3mCXkCbY1fn8J4pWDYcprjNoERUb4bkq~sK5XVb~FZU5PQSv~OKwJdyh8hoYDfbJFpc3AfquxGeBRrjknGTdpb~4P2Qj2X6Zzh0j8TgGBdhr9sMUloXaNLm8WWpDpi5WpV-~pnJ3n5CvYrVcPSigSehktGrpudnh4LsCEzq2SknOmD4vzPcM7mMVytpGlQtD5LdzAe-BPDRmnjtLWur7wdeqMpH8gsRMWwJ72Wv9njuTiKDS3xhQD3JbfDW4-3oHat6tPTyjtSCjA__	1	7	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-21	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM18	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f6vaKtuCdvHmIvo4iiaIpm0Ff4B1Ijq~I5oydrU7znImMNqmmHazMlXaNz-g~eXZX3ICipq62qeqIwCOWxw6WOTJp9lCGD-M1ZjsIuCdf2EAwjGjIP3vn22-Jbmrl1lXjOpzAEXeauDBaQ2hpnkzMtLCbi~xw9qX0asQKa6lQB~YSWb0JyU~3qgUanLP-23IX41UwXvYzxiCAejSSnAgsVUhPVHNwXdWoGsElt0SGF-MeiOKVBCvIyHM6C7GsLcRSQpQxlOpAe0PorE8MC1QasB8fHeLjcpErRNAnfOfnMgKySW8abOtTwjue4NCfxsMETzBgOQSSS0E26dIaTKiFA__	1	8	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM18	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-22	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM14	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f6vaKtuCdvHmIvo4iiaIpm0Ff4B1Ijq~I5oydrU7znImMNqmmHazMlXaNz-g~eXZX3ICipq62qeqIwCOWxw6WOTJp9lCGD-M1ZjsIuCdf2EAwjGjIP3vn22-Jbmrl1lXjOpzAEXeauDBaQ2hpnkzMtLCbi~xw9qX0asQKa6lQB~YSWb0JyU~3qgUanLP-23IX41UwXvYzxiCAejSSnAgsVUhPVHNwXdWoGsElt0SGF-MeiOKVBCvIyHM6C7GsLcRSQpQxlOpAe0PorE8MC1QasB8fHeLjcpErRNAnfOfnMgKySW8abOtTwjue4NCfxsMETzBgOQSSS0E26dIaTKiFA__	1	8	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM14	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-23	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM20	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f6vaKtuCdvHmIvo4iiaIpm0Ff4B1Ijq~I5oydrU7znImMNqmmHazMlXaNz-g~eXZX3ICipq62qeqIwCOWxw6WOTJp9lCGD-M1ZjsIuCdf2EAwjGjIP3vn22-Jbmrl1lXjOpzAEXeauDBaQ2hpnkzMtLCbi~xw9qX0asQKa6lQB~YSWb0JyU~3qgUanLP-23IX41UwXvYzxiCAejSSnAgsVUhPVHNwXdWoGsElt0SGF-MeiOKVBCvIyHM6C7GsLcRSQpQxlOpAe0PorE8MC1QasB8fHeLjcpErRNAnfOfnMgKySW8abOtTwjue4NCfxsMETzBgOQSSS0E26dIaTKiFA__	1	8	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM20	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-24	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run133	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f08.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f6vaKtuCdvHmIvo4iiaIpm0Ff4B1Ijq~I5oydrU7znImMNqmmHazMlXaNz-g~eXZX3ICipq62qeqIwCOWxw6WOTJp9lCGD-M1ZjsIuCdf2EAwjGjIP3vn22-Jbmrl1lXjOpzAEXeauDBaQ2hpnkzMtLCbi~xw9qX0asQKa6lQB~YSWb0JyU~3qgUanLP-23IX41UwXvYzxiCAejSSnAgsVUhPVHNwXdWoGsElt0SGF-MeiOKVBCvIyHM6C7GsLcRSQpQxlOpAe0PorE8MC1QasB8fHeLjcpErRNAnfOfnMgKySW8abOtTwjue4NCfxsMETzBgOQSSS0E26dIaTKiFA__	1	8	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-21	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM18	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bQp6mn0Yeo2QGYGg5IjJ4J9zQqk5WnMcI5zFPYRNDOKmWNNMM56QTNTjOAZRaliFuCdJcGOHnOEBkYm32cD6Q0RdEOg1CaAoO3ZzOZORsXkxR095KAW3fBMcVE8DXNHKNp8wvFRc0o~byNAkzigj-qNnkEmloJ5vgVSgGkP2HzMnlnng6lY5~4pEgzANmYbfwT9IqmiWx7rTWEt9GE9~THwe0-Vd3n-e2Y-Wu3aVaXGmEiSRccvOWP6itUUhIOpmVXRK~txO2MigNeP-cF9lA6XJ20X~qJtkem8kGPB4TaueW87tTXjGMWTmDWfTCxKDi~sSFVXisOVT-ONA6c~Szw__	1	9	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM18	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-22	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM14	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bQp6mn0Yeo2QGYGg5IjJ4J9zQqk5WnMcI5zFPYRNDOKmWNNMM56QTNTjOAZRaliFuCdJcGOHnOEBkYm32cD6Q0RdEOg1CaAoO3ZzOZORsXkxR095KAW3fBMcVE8DXNHKNp8wvFRc0o~byNAkzigj-qNnkEmloJ5vgVSgGkP2HzMnlnng6lY5~4pEgzANmYbfwT9IqmiWx7rTWEt9GE9~THwe0-Vd3n-e2Y-Wu3aVaXGmEiSRccvOWP6itUUhIOpmVXRK~txO2MigNeP-cF9lA6XJ20X~qJtkem8kGPB4TaueW87tTXjGMWTmDWfTCxKDi~sSFVXisOVT-ONA6c~Szw__	1	9	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM14	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-23	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM20	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bQp6mn0Yeo2QGYGg5IjJ4J9zQqk5WnMcI5zFPYRNDOKmWNNMM56QTNTjOAZRaliFuCdJcGOHnOEBkYm32cD6Q0RdEOg1CaAoO3ZzOZORsXkxR095KAW3fBMcVE8DXNHKNp8wvFRc0o~byNAkzigj-qNnkEmloJ5vgVSgGkP2HzMnlnng6lY5~4pEgzANmYbfwT9IqmiWx7rTWEt9GE9~THwe0-Vd3n-e2Y-Wu3aVaXGmEiSRccvOWP6itUUhIOpmVXRK~txO2MigNeP-cF9lA6XJ20X~qJtkem8kGPB4TaueW87tTXjGMWTmDWfTCxKDi~sSFVXisOVT-ONA6c~Szw__	1	9	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM20	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-24	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run134	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f09.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=bQp6mn0Yeo2QGYGg5IjJ4J9zQqk5WnMcI5zFPYRNDOKmWNNMM56QTNTjOAZRaliFuCdJcGOHnOEBkYm32cD6Q0RdEOg1CaAoO3ZzOZORsXkxR095KAW3fBMcVE8DXNHKNp8wvFRc0o~byNAkzigj-qNnkEmloJ5vgVSgGkP2HzMnlnng6lY5~4pEgzANmYbfwT9IqmiWx7rTWEt9GE9~THwe0-Vd3n-e2Y-Wu3aVaXGmEiSRccvOWP6itUUhIOpmVXRK~txO2MigNeP-cF9lA6XJ20X~qJtkem8kGPB4TaueW87tTXjGMWTmDWfTCxKDi~sSFVXisOVT-ONA6c~Szw__	1	9	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-21	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM18	not available	Xenograft Tissue	run135	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f10.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RvjUo76nZsDTM5HF5IlaWZS~3lN2RhnBZLTFi8cDoQpMXuXhbt8BbfYcuXpBgUab8NVaNu5t1xIPqAiK9UcKYJWdkTtvm1smXeBXmXSjlpCXGHS7yqBpoohu1P0t0nfQ~3BdQa8tDL~gXONdpPIm7Iudyk~Kxfm-qcSw-cS2SOpsVNM8rMgESyrrnN0corUL2Iz5-R1IudMUSbkuRpNj5iouYRJVGpBrRsxkNmc8L94Pjpw8GZLGkmTGN28YWh-Ee1UVoD5JOvAqBZjMoWK3eeyhdrYLmt5MTm1sFNws-QVc0-gT3xBtCpmVRgN2Bb8QbqbCVSIadhCkK4tT6FlcFg__	1	10	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM18	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-22	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM14	not available	Xenograft Tissue	run135	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f10.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RvjUo76nZsDTM5HF5IlaWZS~3lN2RhnBZLTFi8cDoQpMXuXhbt8BbfYcuXpBgUab8NVaNu5t1xIPqAiK9UcKYJWdkTtvm1smXeBXmXSjlpCXGHS7yqBpoohu1P0t0nfQ~3BdQa8tDL~gXONdpPIm7Iudyk~Kxfm-qcSw-cS2SOpsVNM8rMgESyrrnN0corUL2Iz5-R1IudMUSbkuRpNj5iouYRJVGpBrRsxkNmc8L94Pjpw8GZLGkmTGN28YWh-Ee1UVoD5JOvAqBZjMoWK3eeyhdrYLmt5MTm1sFNws-QVc0-gT3xBtCpmVRgN2Bb8QbqbCVSIadhCkK4tT6FlcFg__	1	10	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM14	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-23	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM20	not available	Xenograft Tissue	run135	proteomic profiling by mass spectrometry	WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM02_18_14_20_IR_W_BI_20131209_H-PM_f10.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RvjUo76nZsDTM5HF5IlaWZS~3lN2RhnBZLTFi8cDoQpMXuXhbt8BbfYcuXpBgUab8NVaNu5t1xIPqAiK9UcKYJWdkTtvm1smXeBXmXSjlpCXGHS7yqBpoohu1P0t0nfQ~3BdQa8tDL~gXONdpPIm7Iudyk~Kxfm-qcSw-cS2SOpsVNM8rMgESyrrnN0corUL2Iz5-R1IudMUSbkuRpNj5iouYRJVGpBrRsxkNmc8L94Pjpw8GZLGkmTGN28YWh-Ee1UVoD5JOvAqBZjMoWK3eeyhdrYLmt5MTm1sFNws-QVc0-gT3xBtCpmVRgN2Bb8QbqbCVSIadhCkK4tT6FlcFg__	1	10	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM20	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
