source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000307-Sample-20	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run92	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PmhVckO3I04yWeB9s8DI4tXskuTe3HPUg9csMZ8d0GtlPkKOAfR-rOZEIMfpI5E~OH6aGnI6zCxpXPvIzuFJzJTGgg2FqpLZzP5y6aLG8krqiFgVJNQDl1dDH8BbKcGR5r0JZMSWdtFlFiLSlPVw-R3vYXI12n0Mdrbk21gE839Td~HjyQ8CQrQfoxdUGNOpVfOXhTOZSl~K9iPvLA0omjuFrZ7R9i1eqfDpw8uzl-Jr~AQRUC2dlEqWPYP82xttTdh5tIzWG8f9WzkI0zufaiXQTiGoO7tYtlpQlP0IowKMUeYWkOVljlrMvFQnwTuQmVrdC0ZTGIrpV0X95gV2lw__	1	17	tmt_127n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-21	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run92	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PmhVckO3I04yWeB9s8DI4tXskuTe3HPUg9csMZ8d0GtlPkKOAfR-rOZEIMfpI5E~OH6aGnI6zCxpXPvIzuFJzJTGgg2FqpLZzP5y6aLG8krqiFgVJNQDl1dDH8BbKcGR5r0JZMSWdtFlFiLSlPVw-R3vYXI12n0Mdrbk21gE839Td~HjyQ8CQrQfoxdUGNOpVfOXhTOZSl~K9iPvLA0omjuFrZ7R9i1eqfDpw8uzl-Jr~AQRUC2dlEqWPYP82xttTdh5tIzWG8f9WzkI0zufaiXQTiGoO7tYtlpQlP0IowKMUeYWkOVljlrMvFQnwTuQmVrdC0ZTGIrpV0X95gV2lw__	1	17	tmt_128c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-22	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run92	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PmhVckO3I04yWeB9s8DI4tXskuTe3HPUg9csMZ8d0GtlPkKOAfR-rOZEIMfpI5E~OH6aGnI6zCxpXPvIzuFJzJTGgg2FqpLZzP5y6aLG8krqiFgVJNQDl1dDH8BbKcGR5r0JZMSWdtFlFiLSlPVw-R3vYXI12n0Mdrbk21gE839Td~HjyQ8CQrQfoxdUGNOpVfOXhTOZSl~K9iPvLA0omjuFrZ7R9i1eqfDpw8uzl-Jr~AQRUC2dlEqWPYP82xttTdh5tIzWG8f9WzkI0zufaiXQTiGoO7tYtlpQlP0IowKMUeYWkOVljlrMvFQnwTuQmVrdC0ZTGIrpV0X95gV2lw__	1	17	tmt_129n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-23	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run92	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PmhVckO3I04yWeB9s8DI4tXskuTe3HPUg9csMZ8d0GtlPkKOAfR-rOZEIMfpI5E~OH6aGnI6zCxpXPvIzuFJzJTGgg2FqpLZzP5y6aLG8krqiFgVJNQDl1dDH8BbKcGR5r0JZMSWdtFlFiLSlPVw-R3vYXI12n0Mdrbk21gE839Td~HjyQ8CQrQfoxdUGNOpVfOXhTOZSl~K9iPvLA0omjuFrZ7R9i1eqfDpw8uzl-Jr~AQRUC2dlEqWPYP82xttTdh5tIzWG8f9WzkI0zufaiXQTiGoO7tYtlpQlP0IowKMUeYWkOVljlrMvFQnwTuQmVrdC0ZTGIrpV0X95gV2lw__	1	17	tmt_130c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-24	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIM IR	not available	Xenograft Tissue	run92	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f17.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PmhVckO3I04yWeB9s8DI4tXskuTe3HPUg9csMZ8d0GtlPkKOAfR-rOZEIMfpI5E~OH6aGnI6zCxpXPvIzuFJzJTGgg2FqpLZzP5y6aLG8krqiFgVJNQDl1dDH8BbKcGR5r0JZMSWdtFlFiLSlPVw-R3vYXI12n0Mdrbk21gE839Td~HjyQ8CQrQfoxdUGNOpVfOXhTOZSl~K9iPvLA0omjuFrZ7R9i1eqfDpw8uzl-Jr~AQRUC2dlEqWPYP82xttTdh5tIzWG8f9WzkI0zufaiXQTiGoO7tYtlpQlP0IowKMUeYWkOVljlrMvFQnwTuQmVrdC0ZTGIrpV0X95gV2lw__	1	17	tmt_131	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM IR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-19	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run93	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CuTitwcaxvosdVAsUfT9ww3Kepe0UoPBnCvC5xdCibrlDd~Q8d4vABRIRtkCMOeKUgkFjIQWldLfFrR5byM8jCp8QmYAipMdfYPNx6j5Dh-eBiiB3V~6b7NLFKJg4432VmrpQ0bvUO9O~Sbrr9X9BMlKGkFWzSxAv1665tXbsr~-LUgagGxVKMGJV-j4rdBmcelDb1g~w43M1rS1AyI-y1Au8ZygQNuKTFI9mpxA8xU9ZNzaF1ICFfhnGOzZBJq5yftdlwNuYMkFt-RfGPiQo94OiN5s0u8kozvEktU5-VUKHEOD8nQvemH8RaFRFPOhRcR243EQwsO0SQF-D~0F-A__	1	18	tmt_126	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-20	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run93	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CuTitwcaxvosdVAsUfT9ww3Kepe0UoPBnCvC5xdCibrlDd~Q8d4vABRIRtkCMOeKUgkFjIQWldLfFrR5byM8jCp8QmYAipMdfYPNx6j5Dh-eBiiB3V~6b7NLFKJg4432VmrpQ0bvUO9O~Sbrr9X9BMlKGkFWzSxAv1665tXbsr~-LUgagGxVKMGJV-j4rdBmcelDb1g~w43M1rS1AyI-y1Au8ZygQNuKTFI9mpxA8xU9ZNzaF1ICFfhnGOzZBJq5yftdlwNuYMkFt-RfGPiQo94OiN5s0u8kozvEktU5-VUKHEOD8nQvemH8RaFRFPOhRcR243EQwsO0SQF-D~0F-A__	1	18	tmt_127n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-21	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run93	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CuTitwcaxvosdVAsUfT9ww3Kepe0UoPBnCvC5xdCibrlDd~Q8d4vABRIRtkCMOeKUgkFjIQWldLfFrR5byM8jCp8QmYAipMdfYPNx6j5Dh-eBiiB3V~6b7NLFKJg4432VmrpQ0bvUO9O~Sbrr9X9BMlKGkFWzSxAv1665tXbsr~-LUgagGxVKMGJV-j4rdBmcelDb1g~w43M1rS1AyI-y1Au8ZygQNuKTFI9mpxA8xU9ZNzaF1ICFfhnGOzZBJq5yftdlwNuYMkFt-RfGPiQo94OiN5s0u8kozvEktU5-VUKHEOD8nQvemH8RaFRFPOhRcR243EQwsO0SQF-D~0F-A__	1	18	tmt_128c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-22	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run93	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CuTitwcaxvosdVAsUfT9ww3Kepe0UoPBnCvC5xdCibrlDd~Q8d4vABRIRtkCMOeKUgkFjIQWldLfFrR5byM8jCp8QmYAipMdfYPNx6j5Dh-eBiiB3V~6b7NLFKJg4432VmrpQ0bvUO9O~Sbrr9X9BMlKGkFWzSxAv1665tXbsr~-LUgagGxVKMGJV-j4rdBmcelDb1g~w43M1rS1AyI-y1Au8ZygQNuKTFI9mpxA8xU9ZNzaF1ICFfhnGOzZBJq5yftdlwNuYMkFt-RfGPiQo94OiN5s0u8kozvEktU5-VUKHEOD8nQvemH8RaFRFPOhRcR243EQwsO0SQF-D~0F-A__	1	18	tmt_129n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-23	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run93	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CuTitwcaxvosdVAsUfT9ww3Kepe0UoPBnCvC5xdCibrlDd~Q8d4vABRIRtkCMOeKUgkFjIQWldLfFrR5byM8jCp8QmYAipMdfYPNx6j5Dh-eBiiB3V~6b7NLFKJg4432VmrpQ0bvUO9O~Sbrr9X9BMlKGkFWzSxAv1665tXbsr~-LUgagGxVKMGJV-j4rdBmcelDb1g~w43M1rS1AyI-y1Au8ZygQNuKTFI9mpxA8xU9ZNzaF1ICFfhnGOzZBJq5yftdlwNuYMkFt-RfGPiQo94OiN5s0u8kozvEktU5-VUKHEOD8nQvemH8RaFRFPOhRcR243EQwsO0SQF-D~0F-A__	1	18	tmt_130c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-24	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIM IR	not available	Xenograft Tissue	run93	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f18.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CuTitwcaxvosdVAsUfT9ww3Kepe0UoPBnCvC5xdCibrlDd~Q8d4vABRIRtkCMOeKUgkFjIQWldLfFrR5byM8jCp8QmYAipMdfYPNx6j5Dh-eBiiB3V~6b7NLFKJg4432VmrpQ0bvUO9O~Sbrr9X9BMlKGkFWzSxAv1665tXbsr~-LUgagGxVKMGJV-j4rdBmcelDb1g~w43M1rS1AyI-y1Au8ZygQNuKTFI9mpxA8xU9ZNzaF1ICFfhnGOzZBJq5yftdlwNuYMkFt-RfGPiQo94OiN5s0u8kozvEktU5-VUKHEOD8nQvemH8RaFRFPOhRcR243EQwsO0SQF-D~0F-A__	1	18	tmt_131	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM IR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-19	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run94	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eq~PWQCIfKEXpT08gPFHHC6Vu0uHKxTyVikMU169OH7xj~vi7rsE0NIDuqYQO2LapAZ2JQqbVmRufthV3oD2u7JSggUCtvlTLSxtTIFLKojRGTH4ywTHRour40ZZe1I~ZNm1UFtbcO0eUUcNw4XS5zfEH7u0zz3DBYW6PtNipMO4g4Fh19rSS2UDI-4TlZyK9FZezA9LSP3OgJ0xE-FvDyvGq2kC0oBJhjqCGe96TjN1Z5RNk1dyhiOV3XGdhAa4D41iFj9gVwzS~FvVB-5NKP4N4zUSSzU-IHDT0Qz~iYR2vxSfE7W7v1nuBAY4PoUUBjVSwdKk-q7arsvRQj-B-A__	1	19	tmt_126	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-20	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run94	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eq~PWQCIfKEXpT08gPFHHC6Vu0uHKxTyVikMU169OH7xj~vi7rsE0NIDuqYQO2LapAZ2JQqbVmRufthV3oD2u7JSggUCtvlTLSxtTIFLKojRGTH4ywTHRour40ZZe1I~ZNm1UFtbcO0eUUcNw4XS5zfEH7u0zz3DBYW6PtNipMO4g4Fh19rSS2UDI-4TlZyK9FZezA9LSP3OgJ0xE-FvDyvGq2kC0oBJhjqCGe96TjN1Z5RNk1dyhiOV3XGdhAa4D41iFj9gVwzS~FvVB-5NKP4N4zUSSzU-IHDT0Qz~iYR2vxSfE7W7v1nuBAY4PoUUBjVSwdKk-q7arsvRQj-B-A__	1	19	tmt_127n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-21	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run94	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eq~PWQCIfKEXpT08gPFHHC6Vu0uHKxTyVikMU169OH7xj~vi7rsE0NIDuqYQO2LapAZ2JQqbVmRufthV3oD2u7JSggUCtvlTLSxtTIFLKojRGTH4ywTHRour40ZZe1I~ZNm1UFtbcO0eUUcNw4XS5zfEH7u0zz3DBYW6PtNipMO4g4Fh19rSS2UDI-4TlZyK9FZezA9LSP3OgJ0xE-FvDyvGq2kC0oBJhjqCGe96TjN1Z5RNk1dyhiOV3XGdhAa4D41iFj9gVwzS~FvVB-5NKP4N4zUSSzU-IHDT0Qz~iYR2vxSfE7W7v1nuBAY4PoUUBjVSwdKk-q7arsvRQj-B-A__	1	19	tmt_128c	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000307-Sample-22	human + mouse	not available	not available	not available	not available	not available	Triple-negative breast cancer	1	WHIM 21	not available	Xenograft Tissue	run94	proteomic profiling by mass spectrometry	BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/124/BKM06_WHIM21_W_BI_20150417_H-FM_f19.raw?Expires=1685684159&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eq~PWQCIfKEXpT08gPFHHC6Vu0uHKxTyVikMU169OH7xj~vi7rsE0NIDuqYQO2LapAZ2JQqbVmRufthV3oD2u7JSggUCtvlTLSxtTIFLKojRGTH4ywTHRour40ZZe1I~ZNm1UFtbcO0eUUcNw4XS5zfEH7u0zz3DBYW6PtNipMO4g4Fh19rSS2UDI-4TlZyK9FZezA9LSP3OgJ0xE-FvDyvGq2kC0oBJhjqCGe96TjN1Z5RNk1dyhiOV3XGdhAa4D41iFj9gVwzS~FvVB-5NKP4N4zUSSzU-IHDT0Qz~iYR2vxSfE7W7v1nuBAY4PoUUBjVSwdKk-q7arsvRQj-B-A__	1	19	tmt_129n	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM 21	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
