source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000329-Sample-2	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM2	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-3	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM18	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-4	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM14	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-5	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM18	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-6	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM20	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-7	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM2	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-8	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM14	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-9	not available	not available	not available	not available	not available	not available	Not Reported	1	CR3	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Not Reported	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-10	not available	not available	not available	not available	not available	not available	Not Reported	1	CR1	not available	Xenograft Tissue	run13	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF13.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=caCg7JbVXWYyK7puRNDQddj4hlzdBrkZ9iVCXb2Ojpuy3LCIvLwtR6GcshWt1myEbvn1QArhshRI2Uj9VHMY5JQggW-IUoe-QD0NJ0Ftdt2oMCXUeVrTMUs0wbVGpUpCyEtqqKqdKNaPq~YBq-vaxxW5Vji6z-zUuHTNlR5zYVOwFdD8QJ8z9PH1l-KBzgAvzt21Jz5Sp-g~pgvKmQC8nF3c0EVBNIakFKav6m1WC8SnJ2RPYaQV20ucrlJP9QjzGQgfK9gKVhbOgb97L9trjxDjk7iZWp39QxGOrPGQ9WwBExHYRD6sLoMMg5ux5-7zAr37Vecu3WFcSUs2RMPWHw__	1	13	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Not Reported	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-1	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM20	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c~ipl4HvUOYnUsiy-Jcd3RrKwQ9JX91mVaKnJaFRfy8SEpf5r59199noUeSf6NlIbAFUaLaafQgWP8GdhDYeC7~VkPn9yEYZ~jWCGo~EtW3jfqMmHfSNRxqjVrQ7OMoF8WyIHbx76zAt33Cs3o1-4wVq5Qsj1zEjgLWnsDczQzK0z8arX~u2-qDHLxTHaYUKnrRgDV9GKKn0cls~8YNp6JBPRFyQ~BSuCG5pK-3kCDppekAJGelbwqXL125QP14dko90bgOBYggE4UWxGNL4ohsGEj9idrGb3L2nkKttXJf81hqhBv8T~k05GouvPs2MCzHaHYhHebdwD-4V-kefgw__	1	14	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-2	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM2	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c~ipl4HvUOYnUsiy-Jcd3RrKwQ9JX91mVaKnJaFRfy8SEpf5r59199noUeSf6NlIbAFUaLaafQgWP8GdhDYeC7~VkPn9yEYZ~jWCGo~EtW3jfqMmHfSNRxqjVrQ7OMoF8WyIHbx76zAt33Cs3o1-4wVq5Qsj1zEjgLWnsDczQzK0z8arX~u2-qDHLxTHaYUKnrRgDV9GKKn0cls~8YNp6JBPRFyQ~BSuCG5pK-3kCDppekAJGelbwqXL125QP14dko90bgOBYggE4UWxGNL4ohsGEj9idrGb3L2nkKttXJf81hqhBv8T~k05GouvPs2MCzHaHYhHebdwD-4V-kefgw__	1	14	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-3	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM18	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c~ipl4HvUOYnUsiy-Jcd3RrKwQ9JX91mVaKnJaFRfy8SEpf5r59199noUeSf6NlIbAFUaLaafQgWP8GdhDYeC7~VkPn9yEYZ~jWCGo~EtW3jfqMmHfSNRxqjVrQ7OMoF8WyIHbx76zAt33Cs3o1-4wVq5Qsj1zEjgLWnsDczQzK0z8arX~u2-qDHLxTHaYUKnrRgDV9GKKn0cls~8YNp6JBPRFyQ~BSuCG5pK-3kCDppekAJGelbwqXL125QP14dko90bgOBYggE4UWxGNL4ohsGEj9idrGb3L2nkKttXJf81hqhBv8T~k05GouvPs2MCzHaHYhHebdwD-4V-kefgw__	1	14	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-4	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM14	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c~ipl4HvUOYnUsiy-Jcd3RrKwQ9JX91mVaKnJaFRfy8SEpf5r59199noUeSf6NlIbAFUaLaafQgWP8GdhDYeC7~VkPn9yEYZ~jWCGo~EtW3jfqMmHfSNRxqjVrQ7OMoF8WyIHbx76zAt33Cs3o1-4wVq5Qsj1zEjgLWnsDczQzK0z8arX~u2-qDHLxTHaYUKnrRgDV9GKKn0cls~8YNp6JBPRFyQ~BSuCG5pK-3kCDppekAJGelbwqXL125QP14dko90bgOBYggE4UWxGNL4ohsGEj9idrGb3L2nkKttXJf81hqhBv8T~k05GouvPs2MCzHaHYhHebdwD-4V-kefgw__	1	14	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-5	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM18	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c~ipl4HvUOYnUsiy-Jcd3RrKwQ9JX91mVaKnJaFRfy8SEpf5r59199noUeSf6NlIbAFUaLaafQgWP8GdhDYeC7~VkPn9yEYZ~jWCGo~EtW3jfqMmHfSNRxqjVrQ7OMoF8WyIHbx76zAt33Cs3o1-4wVq5Qsj1zEjgLWnsDczQzK0z8arX~u2-qDHLxTHaYUKnrRgDV9GKKn0cls~8YNp6JBPRFyQ~BSuCG5pK-3kCDppekAJGelbwqXL125QP14dko90bgOBYggE4UWxGNL4ohsGEj9idrGb3L2nkKttXJf81hqhBv8T~k05GouvPs2MCzHaHYhHebdwD-4V-kefgw__	1	14	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000329-Sample-6	not available	not available	not available	not available	not available	not available	Breast Invasive Carcinoma	1	WHIM20	not available	Xenograft Tissue	run14	proteomic profiling by mass spectrometry	BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/129/BR20180216_SS_Microscale_PDXBiopsy_ProteomeF14.raw?Expires=1685518224&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=c~ipl4HvUOYnUsiy-Jcd3RrKwQ9JX91mVaKnJaFRfy8SEpf5r59199noUeSf6NlIbAFUaLaafQgWP8GdhDYeC7~VkPn9yEYZ~jWCGo~EtW3jfqMmHfSNRxqjVrQ7OMoF8WyIHbx76zAt33Cs3o1-4wVq5Qsj1zEjgLWnsDczQzK0z8arX~u2-qDHLxTHaYUKnrRgDV9GKKn0cls~8YNp6JBPRFyQ~BSuCG5pK-3kCDppekAJGelbwqXL125QP14dko90bgOBYggE4UWxGNL4ohsGEj9idrGb3L2nkKttXJf81hqhBv8T~k05GouvPs2MCzHaHYhHebdwD-4V-kefgw__	1	14	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	36% NCE	20 ppm	20 ppm	Breast Invasive Carcinoma	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
