source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PDC000293-Sample-14	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run73	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f01.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f01.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eMl5AW8kV~SPev3xZZZyXkPXIioV9u7I0Z3ImC0xdFBVWrVCto4VJj15h6LAXSwZj~75Vk10yNX7VHMfHgtmCM8kN90Qoik4wITM7eIVnunUe7CKxUrPTSF2VI4uXwqssQX2BisJ7Mm~fJ1Y~fEyden5yqIP7W8p6eYSZAiciO~-5GsHauQorSbKCHbDKpHYK7MiI42iAjSA14TalplrzF-AZHZXYLXALPStrJUgAGkkcf35n2-LwnybJfjl4fb3oJOxyLonDU2MslLM~NF0ChY8~~BTEeAyNglii5ShkKmvZrS8M3dMVaKQ~zYSWB4kJCaGAjBbbi1jHnkQwH1inA__	1	1	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-15	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run73	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f01.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f01.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eMl5AW8kV~SPev3xZZZyXkPXIioV9u7I0Z3ImC0xdFBVWrVCto4VJj15h6LAXSwZj~75Vk10yNX7VHMfHgtmCM8kN90Qoik4wITM7eIVnunUe7CKxUrPTSF2VI4uXwqssQX2BisJ7Mm~fJ1Y~fEyden5yqIP7W8p6eYSZAiciO~-5GsHauQorSbKCHbDKpHYK7MiI42iAjSA14TalplrzF-AZHZXYLXALPStrJUgAGkkcf35n2-LwnybJfjl4fb3oJOxyLonDU2MslLM~NF0ChY8~~BTEeAyNglii5ShkKmvZrS8M3dMVaKQ~zYSWB4kJCaGAjBbbi1jHnkQwH1inA__	1	1	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-16	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run73	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f01.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f01.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eMl5AW8kV~SPev3xZZZyXkPXIioV9u7I0Z3ImC0xdFBVWrVCto4VJj15h6LAXSwZj~75Vk10yNX7VHMfHgtmCM8kN90Qoik4wITM7eIVnunUe7CKxUrPTSF2VI4uXwqssQX2BisJ7Mm~fJ1Y~fEyden5yqIP7W8p6eYSZAiciO~-5GsHauQorSbKCHbDKpHYK7MiI42iAjSA14TalplrzF-AZHZXYLXALPStrJUgAGkkcf35n2-LwnybJfjl4fb3oJOxyLonDU2MslLM~NF0ChY8~~BTEeAyNglii5ShkKmvZrS8M3dMVaKQ~zYSWB4kJCaGAjBbbi1jHnkQwH1inA__	1	1	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-13	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run74	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f02.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f02.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A9ex~LcQKzEJUGhWF1KaQVf~IQqd6hwnptLvzlTBiP0VllYWrsrTEmL2LR3jYq9XMdf6aW1Ya6HzhSxj-185J~7JtmoSQrtAcUyy3zrgwcrJWRzSlJYnhmGAhfxedo38lFXk80neCHYj2zL~LHuSQCBxbCBMBp1DKRfDednyNktmNogQRwkXhW~i2PQzV7DX8PQnjlHpeWjtp74l2cmNzI3HOt~M4DfUKxH-hbjX7PjL50rP6txsYekLEBAPKm3cphoZy3cgr55~aKnE4C71cDiA80G7KdmwhgZhMCsejEvjWMBZPtLeHTi-0-S7BRtZVHDv6huNDOhYfRBsz2IOqQ__	1	2	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-14	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run74	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f02.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f02.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A9ex~LcQKzEJUGhWF1KaQVf~IQqd6hwnptLvzlTBiP0VllYWrsrTEmL2LR3jYq9XMdf6aW1Ya6HzhSxj-185J~7JtmoSQrtAcUyy3zrgwcrJWRzSlJYnhmGAhfxedo38lFXk80neCHYj2zL~LHuSQCBxbCBMBp1DKRfDednyNktmNogQRwkXhW~i2PQzV7DX8PQnjlHpeWjtp74l2cmNzI3HOt~M4DfUKxH-hbjX7PjL50rP6txsYekLEBAPKm3cphoZy3cgr55~aKnE4C71cDiA80G7KdmwhgZhMCsejEvjWMBZPtLeHTi-0-S7BRtZVHDv6huNDOhYfRBsz2IOqQ__	1	2	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-15	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run74	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f02.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f02.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A9ex~LcQKzEJUGhWF1KaQVf~IQqd6hwnptLvzlTBiP0VllYWrsrTEmL2LR3jYq9XMdf6aW1Ya6HzhSxj-185J~7JtmoSQrtAcUyy3zrgwcrJWRzSlJYnhmGAhfxedo38lFXk80neCHYj2zL~LHuSQCBxbCBMBp1DKRfDednyNktmNogQRwkXhW~i2PQzV7DX8PQnjlHpeWjtp74l2cmNzI3HOt~M4DfUKxH-hbjX7PjL50rP6txsYekLEBAPKm3cphoZy3cgr55~aKnE4C71cDiA80G7KdmwhgZhMCsejEvjWMBZPtLeHTi-0-S7BRtZVHDv6huNDOhYfRBsz2IOqQ__	1	2	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-16	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run74	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f02.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f02.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A9ex~LcQKzEJUGhWF1KaQVf~IQqd6hwnptLvzlTBiP0VllYWrsrTEmL2LR3jYq9XMdf6aW1Ya6HzhSxj-185J~7JtmoSQrtAcUyy3zrgwcrJWRzSlJYnhmGAhfxedo38lFXk80neCHYj2zL~LHuSQCBxbCBMBp1DKRfDednyNktmNogQRwkXhW~i2PQzV7DX8PQnjlHpeWjtp74l2cmNzI3HOt~M4DfUKxH-hbjX7PjL50rP6txsYekLEBAPKm3cphoZy3cgr55~aKnE4C71cDiA80G7KdmwhgZhMCsejEvjWMBZPtLeHTi-0-S7BRtZVHDv6huNDOhYfRBsz2IOqQ__	1	2	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-13	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run75	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JGHVnONRsNtggCLt8dJJe8HiC4~Is5GTc8XtBnKvEIibXHzlmVksCjpohSqhvKTDAkFqH1HWHuWzP0h4Ps~BXXw4fmcwUf0oiexXm8eSHw3WNRpxzQXoac16o5c-376P9DGY-KzTIO8-p6z5u6om53o9Wgv~ZbQKoGZ6cb3HeD0VKs8HISTNA5THKqHpzlBh2c7gUj9PhcdmBbUKKwIQzbstVe0PiC-FVC1S1yo3ndGby6InwU4Awk2LXdzxe9YHSUo5PPaq12XoE~KweOIOoMNn-RAe67EtionxcUhB-o9w9WZaqB~mn~aIXx7M2xN900iG6SFcLMlXDTF16TSqzQ__	1	3	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-14	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run75	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JGHVnONRsNtggCLt8dJJe8HiC4~Is5GTc8XtBnKvEIibXHzlmVksCjpohSqhvKTDAkFqH1HWHuWzP0h4Ps~BXXw4fmcwUf0oiexXm8eSHw3WNRpxzQXoac16o5c-376P9DGY-KzTIO8-p6z5u6om53o9Wgv~ZbQKoGZ6cb3HeD0VKs8HISTNA5THKqHpzlBh2c7gUj9PhcdmBbUKKwIQzbstVe0PiC-FVC1S1yo3ndGby6InwU4Awk2LXdzxe9YHSUo5PPaq12XoE~KweOIOoMNn-RAe67EtionxcUhB-o9w9WZaqB~mn~aIXx7M2xN900iG6SFcLMlXDTF16TSqzQ__	1	3	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-15	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run75	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JGHVnONRsNtggCLt8dJJe8HiC4~Is5GTc8XtBnKvEIibXHzlmVksCjpohSqhvKTDAkFqH1HWHuWzP0h4Ps~BXXw4fmcwUf0oiexXm8eSHw3WNRpxzQXoac16o5c-376P9DGY-KzTIO8-p6z5u6om53o9Wgv~ZbQKoGZ6cb3HeD0VKs8HISTNA5THKqHpzlBh2c7gUj9PhcdmBbUKKwIQzbstVe0PiC-FVC1S1yo3ndGby6InwU4Awk2LXdzxe9YHSUo5PPaq12XoE~KweOIOoMNn-RAe67EtionxcUhB-o9w9WZaqB~mn~aIXx7M2xN900iG6SFcLMlXDTF16TSqzQ__	1	3	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-16	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run75	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JGHVnONRsNtggCLt8dJJe8HiC4~Is5GTc8XtBnKvEIibXHzlmVksCjpohSqhvKTDAkFqH1HWHuWzP0h4Ps~BXXw4fmcwUf0oiexXm8eSHw3WNRpxzQXoac16o5c-376P9DGY-KzTIO8-p6z5u6om53o9Wgv~ZbQKoGZ6cb3HeD0VKs8HISTNA5THKqHpzlBh2c7gUj9PhcdmBbUKKwIQzbstVe0PiC-FVC1S1yo3ndGby6InwU4Awk2LXdzxe9YHSUo5PPaq12XoE~KweOIOoMNn-RAe67EtionxcUhB-o9w9WZaqB~mn~aIXx7M2xN900iG6SFcLMlXDTF16TSqzQ__	1	3	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-13	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run76	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UYKH1ogtxloMP0v49k1RJ70RZFoaTjMD-bZNdTVBlXvj599pvJ~bEHRWZlLamavY0sXW3SGazBPtnwi1BhPmTtZgtvQV2bqdkj7IxPTcP6uFQjdvjHrXH3gBMUpJgKQptBgnzc1IIb7WlZJY1eGIiaNtC~eMdWITcgDgkHwOloVNruuVEBL9fU24ve27zcX6EDPGPwAPHYpG5vReIpC8Osx7~qHvx6qdtHpQ2JWWAX412veVyy2XoLjFS232dt8pYQRcWGT6G9ZpmeZDA6qK5~MrXpC08mXRdNXsUPRzC0aBhrc7o7ojDNagMcoZn2zUVWWnQ6Hl9t9vp8lJx2HGrA__	1	4	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-14	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run76	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UYKH1ogtxloMP0v49k1RJ70RZFoaTjMD-bZNdTVBlXvj599pvJ~bEHRWZlLamavY0sXW3SGazBPtnwi1BhPmTtZgtvQV2bqdkj7IxPTcP6uFQjdvjHrXH3gBMUpJgKQptBgnzc1IIb7WlZJY1eGIiaNtC~eMdWITcgDgkHwOloVNruuVEBL9fU24ve27zcX6EDPGPwAPHYpG5vReIpC8Osx7~qHvx6qdtHpQ2JWWAX412veVyy2XoLjFS232dt8pYQRcWGT6G9ZpmeZDA6qK5~MrXpC08mXRdNXsUPRzC0aBhrc7o7ojDNagMcoZn2zUVWWnQ6Hl9t9vp8lJx2HGrA__	1	4	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-15	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run76	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UYKH1ogtxloMP0v49k1RJ70RZFoaTjMD-bZNdTVBlXvj599pvJ~bEHRWZlLamavY0sXW3SGazBPtnwi1BhPmTtZgtvQV2bqdkj7IxPTcP6uFQjdvjHrXH3gBMUpJgKQptBgnzc1IIb7WlZJY1eGIiaNtC~eMdWITcgDgkHwOloVNruuVEBL9fU24ve27zcX6EDPGPwAPHYpG5vReIpC8Osx7~qHvx6qdtHpQ2JWWAX412veVyy2XoLjFS232dt8pYQRcWGT6G9ZpmeZDA6qK5~MrXpC08mXRdNXsUPRzC0aBhrc7o7ojDNagMcoZn2zUVWWnQ6Hl9t9vp8lJx2HGrA__	1	4	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-16	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run76	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B4S6_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B4S6_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UYKH1ogtxloMP0v49k1RJ70RZFoaTjMD-bZNdTVBlXvj599pvJ~bEHRWZlLamavY0sXW3SGazBPtnwi1BhPmTtZgtvQV2bqdkj7IxPTcP6uFQjdvjHrXH3gBMUpJgKQptBgnzc1IIb7WlZJY1eGIiaNtC~eMdWITcgDgkHwOloVNruuVEBL9fU24ve27zcX6EDPGPwAPHYpG5vReIpC8Osx7~qHvx6qdtHpQ2JWWAX412veVyy2XoLjFS232dt8pYQRcWGT6G9ZpmeZDA6qK5~MrXpC08mXRdNXsUPRzC0aBhrc7o7ojDNagMcoZn2zUVWWnQ6Hl9t9vp8lJx2HGrA__	1	4	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
